City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Chipinge,ZW,-20.1883,32.6236,62.94,67,5,2.75,clear sky
701,Sutton Coldfield,GB,52.5667,-1.8167,46.99,76,75,12.66,broken clouds
702,Great Yarmouth,GB,52.6083,1.7305,46.4,76,100,10.36,overcast clouds
703,Kanungu,UG,-0.9575,29.7897,59.81,91,88,2.15,overcast clouds
704,Enshi,CN,30.3,109.4833,58.32,81,0,1.07,clear sky
705,Vientiane,LA,17.9667,102.6,87.01,94,75,1.41,mist
706,Lampang,TH,18.3333,99.5,84.0,83,79,0.74,broken clouds
707,Santa Marinella,IT,42.0345,11.8536,50.0,93,20,3.44,few clouds
708,Ende,ID,-8.8432,121.6623,82.08,79,90,1.77,overcast clouds
709,Yulara,AU,-25.2406,130.9889,78.8,61,98,12.66,overcast clouds
710,Sistranda,NO,63.7256,8.834,37.4,93,75,11.5,broken clouds
711,Leshukonskoye,RU,64.8989,45.7622,19.36,95,21,5.12,few clouds
712,Bialogard,PL,54.007,15.9875,39.99,91,93,5.99,overcast clouds
713,Sassandra,CI,4.95,-6.0833,76.8,90,13,4.25,light rain
714,Cairns,AU,-16.9167,145.7667,82.99,83,30,12.66,scattered clouds
715,Nieuw Amsterdam,SR,5.8833,-55.0833,82.4,74,20,9.22,few clouds
716,Kasongo-Lunda,CD,-6.4667,16.8167,70.2,96,87,1.39,overcast clouds
717,Aripuana,BR,-9.1667,-60.6333,72.95,97,35,1.16,scattered clouds
718,Maltahohe,NA,-24.8333,16.9833,64.96,33,0,11.27,clear sky
719,Sungairaya,ID,0.7,108.9,77.32,90,99,2.17,overcast clouds
720,Yuncheng,CN,35.0231,110.9928,58.68,40,16,2.15,few clouds
721,Kurilsk,RU,45.2333,147.8833,36.09,71,99,3.91,overcast clouds
722,Zhanakorgan,KZ,43.9098,67.2495,46.8,61,37,7.87,scattered clouds
723,Yelovo,RU,57.0538,54.9207,23.36,92,41,9.93,scattered clouds
724,Walvis Bay,NA,-22.9575,14.5053,61.0,100,0,6.91,clear sky
725,Parfenyevo,RU,58.484,43.4088,29.08,95,100,3.33,overcast clouds
726,Ixtapa,MX,20.7,-105.2,86.0,5,20,5.75,few clouds
727,Pozo Colorado,PY,-23.4923,-58.7972,67.33,81,98,10.22,overcast clouds
728,Beyneu,KZ,45.3167,55.2,36.46,95,86,12.5,overcast clouds
729,Yangambi,CD,0.8102,24.4336,68.05,89,39,1.97,light rain
730,Vung Tau,VN,10.346,107.0843,80.47,76,66,17.43,broken clouds
731,Kysyl-Syr,RU,63.8986,122.7617,11.46,96,93,4.74,overcast clouds
732,Mount Isa,AU,-20.7333,139.5,87.8,20,32,18.41,scattered clouds
733,Pizarro,CO,4.9533,-77.366,77.18,86,99,2.91,light rain
734,Carson City,US,39.1638,-119.7674,66.99,10,1,10.36,clear sky
735,Tadine,NC,-21.55,167.8833,82.53,70,6,13.67,clear sky
736,Ampanihy,MG,-24.7,44.75,69.15,93,4,2.17,clear sky
737,Nalut,LY,30.3333,10.85,59.45,25,88,10.16,overcast clouds
738,Castrillon,ES,43.3979,-6.7922,46.4,87,0,2.3,clear sky
739,Kampene,CD,-3.6,26.6667,66.92,95,91,1.99,overcast clouds
740,Salou,ES,41.0766,1.1416,55.0,82,90,3.44,overcast clouds
741,Zemio,CF,5.0314,25.1361,69.67,76,30,1.5,scattered clouds
742,Buta,CD,2.7858,24.73,68.41,91,89,2.1,overcast clouds
743,La Palma,US,33.8464,-118.0467,78.8,22,20,10.36,few clouds
744,Natchez,US,31.5604,-91.4032,80.6,73,90,11.5,overcast clouds
745,Lukovetskiy,RU,64.2956,41.9211,26.6,80,0,4.47,clear sky
746,Belmonte,BR,-15.8631,-38.8828,78.8,73,0,6.91,clear sky
747,Trairi,BR,-3.2778,-39.2689,74.44,91,61,4.76,broken clouds
748,Roebourne,AU,-20.7833,117.1333,84.92,56,94,8.01,overcast clouds
749,Papara,BR,-3.9839,-38.7273,77.0,88,75,3.44,broken clouds
750,Kedrovyy,RU,56.1667,91.8167,26.6,74,0,3.38,light snow
751,Zarechnyy,RU,53.2036,45.1923,35.01,39,100,7.23,overcast clouds
752,Ongandjera,NA,-17.8833,15.0667,73.9,62,46,3.18,scattered clouds
753,Hatsukaichi,JP,34.35,132.3333,57.99,94,90,8.05,moderate rain
754,Emba,KZ,48.8264,58.1442,16.86,95,52,3.74,broken clouds
755,Cayenne,GF,4.9333,-52.3333,80.01,94,75,2.3,broken clouds
756,Sterling,US,39.0062,-77.4286,64.99,55,75,10.36,broken clouds
757,Kytmanovo,RU,53.4593,85.4479,33.44,98,100,9.15,overcast clouds
758,Urucui,BR,-7.2294,-44.5561,75.78,84,83,2.98,broken clouds
759,La Ronge,CA,55.1001,-105.2842,28.4,43,92,5.75,overcast clouds
760,Maragogi,BR,-9.0122,-35.2225,76.37,86,92,4.56,overcast clouds
761,Uberaba,BR,-19.7483,-47.9319,74.07,59,58,2.35,broken clouds
762,Kalianget,ID,-7.05,113.9333,81.01,77,15,3.31,few clouds
763,Ca Mau,VN,9.1769,105.15,80.91,78,19,6.51,few clouds
764,Puerto Suarez,BO,-18.95,-57.8,82.56,53,74,6.29,broken clouds
765,Puri,IN,19.8,85.85,75.2,73,40,11.18,mist
766,Tual,ID,-5.6667,132.75,80.89,82,100,14.45,light rain
767,Hornepayne,CA,49.2138,-84.7705,31.98,93,99,3.04,overcast clouds
768,Lokosovo,RU,61.1333,74.8167,7.7,95,93,6.82,overcast clouds
769,Bolobo,CD,-2.1667,16.2333,73.17,84,38,3.22,scattered clouds
770,Karimpur,IN,23.9667,88.6167,74.86,23,0,2.66,clear sky
771,Manacor,ES,39.5696,3.2096,51.8,71,0,5.75,clear sky
772,Turukhansk,RU,65.8167,87.9833,-3.15,99,100,5.08,overcast clouds
773,Nanpiao,CN,41.0982,120.7479,49.6,73,73,4.32,broken clouds
774,Aktash,RU,50.3,87.7333,6.1,88,25,5.37,scattered clouds
775,Madang,PG,-5.2246,145.7966,81.32,85,99,3.51,overcast clouds
776,Banquero,PH,17.0231,121.7783,77.34,82,35,4.21,scattered clouds
777,Moussoro,TD,13.6408,16.4901,75.18,14,8,21.79,clear sky
778,High Level,CA,58.5169,-117.136,35.6,44,90,10.36,light snow
779,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.6,97,76,3.29,heavy intensity rain
780,Kargil,IN,34.5667,76.1,28.22,76,99,3.33,overcast clouds
781,Guozhen,CN,34.3659,107.359,60.48,48,0,3.58,clear sky
782,Bradford,GB,53.7939,-1.7521,48.99,33,100,4.0,overcast clouds
783,Shingu,JP,33.7333,135.9833,64.4,72,75,18.41,light rain
784,Starkville,US,33.4504,-88.8184,73.99,88,40,4.61,scattered clouds
785,Aquidauana,BR,-20.4711,-55.7872,82.44,38,84,3.06,broken clouds
786,Zhytomyr,UA,50.2649,28.6767,38.75,74,18,7.56,few clouds
787,Eureka,US,40.8021,-124.1637,63.0,61,8,4.0,clear sky
788,Pontianak,ID,-0.0333,109.3333,77.0,94,40,4.61,scattered clouds
789,Vadodara,IN,22.3,73.2,79.95,20,0,5.48,clear sky
790,Kremenchuk,UA,49.0973,33.4197,39.92,84,32,2.33,scattered clouds
791,Kaka,TM,37.3482,59.6143,58.78,77,93,16.02,overcast clouds
792,Lensk,RU,60.7253,114.9278,18.61,87,98,5.21,overcast clouds
793,Yavoriv,UA,49.9386,23.3825,46.4,81,40,6.71,scattered clouds
794,Vestmanna,FO,62.1564,-7.1664,42.8,100,75,23.02,mist
795,Huambo,AO,-12.7761,15.7392,61.81,89,100,2.42,light rain
796,Nouadhibou,MR,20.931,-17.0347,64.4,88,0,14.97,clear sky
797,Jeremie,HT,18.65,-74.1167,77.49,77,22,2.59,few clouds
798,Huilong,CN,31.8111,121.655,63.0,75,0,3.0,clear sky
799,Uchaly,RU,54.2996,59.4521,22.41,92,95,11.12,overcast clouds
800,Tocopilla,CL,-22.092,-70.1979,67.66,75,10,4.27,clear sky
801,Chumikan,RU,54.7183,135.315,19.45,84,81,3.09,broken clouds
802,Tuy Hoa,VN,13.0833,109.3,75.2,88,100,3.42,overcast clouds
803,Morondava,MG,-20.2833,44.2833,73.74,85,41,5.73,scattered clouds
804,Beloha,MG,-25.1667,45.05,70.25,84,21,3.36,few clouds
805,Manuk Mangkaw,PH,4.8,119.85,82.22,76,86,7.25,overcast clouds
806,Mount Pleasant,US,32.7941,-79.8626,73.4,94,40,8.05,scattered clouds
807,Glendive,US,47.1053,-104.7125,45.0,39,20,13.8,few clouds
808,Gweta,BW,-20.1833,25.2333,73.18,36,4,3.98,clear sky
809,Ikungi,TZ,-5.1333,34.7667,58.66,88,97,3.42,overcast clouds
810,Stryn,NO,61.9045,6.7226,35.01,91,89,7.99,overcast clouds
811,Naze,JP,28.3667,129.4833,71.6,94,75,20.71,broken clouds
812,Mkushi,ZM,-13.6202,29.3939,62.78,98,100,5.03,light rain
813,Narasannapeta,IN,18.4167,84.05,75.78,84,14,5.55,few clouds
814,Granadilla De Abona,ES,28.1188,-16.576,66.2,72,20,3.44,few clouds
815,Auki,SB,-8.7676,160.7034,85.32,66,66,4.92,light rain
816,Chiang Klang,TH,19.2938,100.8617,78.01,88,20,2.3,few clouds
817,Besikduzu,TR,41.052,39.2284,46.4,49,40,6.91,scattered clouds
818,Banska Bystrica,SK,48.5,19.5,42.01,47,93,1.01,light rain
819,Leh,IN,34.1667,77.5833,35.71,55,85,4.88,overcast clouds
820,Rorvik,NO,64.8621,11.2373,40.28,72,82,16.58,moderate rain
821,Teshie,GH,5.5836,-0.1072,82.4,83,0,8.05,clear sky
822,Metro,ID,-5.1131,105.3067,75.27,92,100,3.02,light rain
823,Metu,ET,8.3,35.5833,57.24,87,79,3.94,light rain
824,Faya,SA,18.3851,42.4509,60.8,58,0,2.71,clear sky
825,Mao,ES,39.8885,4.2658,51.8,82,0,9.22,clear sky
826,Rajura,IN,19.7833,79.3667,79.16,17,0,2.57,clear sky
827,Miles City,US,46.4083,-105.8406,50.0,32,20,10.36,few clouds
828,Port Hedland,AU,-20.3167,118.5667,82.4,78,40,8.05,scattered clouds
829,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,77.0,94,40,4.61,moderate rain
830,Salym,RU,60.0625,71.4789,17.62,94,100,9.24,light snow
831,Rio Grande,BR,-32.035,-52.0986,71.01,96,100,6.71,moderate rain
832,Alberton,CA,46.8168,-64.0654,26.6,74,100,14.92,overcast clouds
833,Krasnaya Yaruga,RU,50.8008,35.6583,33.8,93,0,6.71,clear sky
834,Labuhan,ID,-6.8844,112.2051,79.43,84,23,3.67,few clouds
835,General Pico,AR,-35.6566,-63.7568,54.63,93,86,5.73,overcast clouds
836,Karaton,ID,-6.3424,106.1045,81.0,83,20,3.44,mist
837,Baiyin,CN,36.5583,104.2081,48.99,32,23,6.71,few clouds
838,Grindavik,IS,63.8424,-22.4338,33.8,93,90,20.71,snow
839,Batagay-Alyta,RU,67.8006,130.4114,6.66,87,100,2.62,overcast clouds
840,Bayangol,RU,50.6977,103.4656,12.97,84,12,1.74,few clouds
841,Perth,AU,-31.9333,115.8333,71.01,55,0,10.36,clear sky
842,Sangar,RU,63.9242,127.4739,16.52,93,100,3.96,light snow
843,Krasnoselkup,RU,65.7,82.4667,5.77,96,92,7.11,overcast clouds
844,Kasempa,ZM,-13.4584,25.8338,62.44,97,100,3.31,overcast clouds
845,Vredendal,ZA,-31.6683,18.5012,59.56,67,0,4.41,clear sky
846,Chhatapur,IN,26.2167,87.0167,68.83,17,0,3.65,clear sky
847,Nadym,RU,65.5333,72.5167,-12.24,100,10,7.02,clear sky
848,Luanda,AO,-8.8368,13.2343,78.8,89,20,5.75,few clouds
849,Bar Harbor,US,44.3876,-68.2039,37.4,81,90,6.91,overcast clouds
850,Encruzilhada Do Sul,BR,-30.5439,-52.5219,65.28,99,100,4.88,light rain
851,Envira,BR,-7.3,-70.2167,73.02,96,100,2.04,overcast clouds
852,Sambava,MG,-14.2667,50.1667,74.59,89,100,5.35,overcast clouds
853,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,33.01,95,100,5.48,overcast clouds
854,Tarn Taran,IN,31.45,74.9253,68.0,88,20,4.21,mist
855,Zhicheng,CN,30.2956,111.5047,61.0,97,0,1.14,clear sky
856,Shar,KZ,49.5886,81.0453,33.91,97,100,9.37,moderate rain
857,Moron,AR,-34.6534,-58.6198,66.99,87,91,1.99,overcast clouds
858,Simplicio Mendes,BR,-7.8539,-41.9103,80.33,61,84,5.82,broken clouds
859,Lexington,US,37.9887,-84.4777,64.0,77,1,9.22,clear sky
860,Puerto Baquerizo Moreno,EC,-0.9,-89.6,78.4,76,23,4.79,few clouds
861,Yatou,CN,37.15,122.3833,48.31,80,22,5.17,few clouds
862,Sainte-Suzanne,RE,-20.9061,55.6089,75.2,83,0,6.91,light rain
863,Itarema,BR,-2.9248,-39.9167,76.21,87,61,6.87,broken clouds
864,Poum,NC,-20.2333,164.0167,81.14,72,3,6.69,clear sky
865,Kitimat,CA,54.0524,-128.6534,34.0,96,100,1.01,moderate rain
866,Herat,AF,34.5,62.0,66.22,37,32,1.3,scattered clouds
867,Katangli,RU,51.7102,143.2326,22.78,89,34,9.26,scattered clouds
868,Araouane,ML,18.9048,-3.5265,74.89,7,0,11.12,clear sky
869,Borogontsy,RU,62.6683,131.1683,19.65,93,100,5.23,overcast clouds
870,Dire,ML,12.2833,-10.9667,83.46,7,64,2.59,broken clouds
871,San Buenaventura,MX,27.0833,-101.5333,94.37,6,63,6.4,broken clouds
872,Jackson,US,42.4165,-122.8345,72.0,17,1,1.01,clear sky
873,San Juan,AR,-31.5375,-68.5364,66.97,29,0,6.73,clear sky
874,Makaha,US,21.4694,-158.2175,84.2,48,40,10.36,scattered clouds
875,Lockhart,US,28.6194,-81.4426,82.0,61,75,12.66,broken clouds
876,Andenes,NO,69.3143,16.1194,36.0,87,20,11.5,few clouds
877,Haradok,BY,55.4624,29.9816,32.81,92,70,7.63,broken clouds
878,Port-Cartier,CA,50.0334,-66.8654,24.01,58,20,3.44,few clouds
879,Marawi,PH,7.9986,124.2928,77.0,85,77,5.99,broken clouds
880,Tonj,SS,7.2737,28.6822,79.18,51,3,4.65,clear sky
881,Peterhead,GB,57.5058,-1.7981,45.0,87,40,29.93,scattered clouds
882,Fiche,ET,9.8,38.7333,50.65,34,84,3.69,broken clouds
883,Borba,BR,-4.3878,-59.5939,74.62,96,56,2.59,light rain
884,Rabo De Peixe,PT,37.8,-25.5833,51.8,82,20,2.08,few clouds
885,Aykhal,RU,66.0,111.5,3.67,99,100,4.99,overcast clouds
886,Ghanzi,BW,-21.5667,21.7833,70.38,64,44,4.18,scattered clouds
887,Xuddur,SO,4.1213,43.8894,73.38,74,100,14.07,overcast clouds
888,Pangai,TO,-19.8,-174.35,81.77,78,2,16.28,light rain
889,Kota,IN,25.1833,75.8333,78.21,17,0,6.22,clear sky
890,Oranzherei,RU,45.8476,47.5663,41.0,81,0,8.95,clear sky
891,Lodja,CD,-3.4833,23.4333,70.95,86,90,2.08,overcast clouds
892,Margate,GB,51.3813,1.3862,46.99,76,100,4.0,overcast clouds
893,San Alberto,CO,7.7611,-73.3922,78.12,84,100,2.44,overcast clouds
894,Ilanskiy,RU,56.2358,96.065,25.32,91,100,3.89,overcast clouds
895,Bunia,CD,1.5667,30.25,65.8,73,100,3.42,overcast clouds
896,Simoes,BR,-7.5989,-40.8178,76.57,60,61,3.74,broken clouds
897,Vryburg,ZA,-26.9566,24.7284,62.51,54,37,8.05,scattered clouds
898,Yerbogachen,RU,61.2767,108.0108,15.89,95,100,5.95,overcast clouds
899,Kropotkin,RU,45.4375,40.5756,41.0,77,90,13.53,light rain
900,Freeport,US,40.6576,-73.5832,55.0,62,1,6.91,clear sky
901,Thai Binh,VN,20.45,106.3333,73.4,94,75,3.44,light intensity drizzle
902,Hanzhong,CN,33.0728,107.0303,57.58,68,0,0.2,clear sky
903,Kargasok,RU,59.0556,80.8572,29.43,98,100,6.42,overcast clouds
904,Shakawe,BW,-18.3667,21.85,66.56,81,68,2.93,broken clouds
905,Talcahuano,CL,-36.7167,-73.1167,60.8,63,0,13.8,clear sky
906,Ambulu,ID,-8.345,113.6058,78.06,84,66,2.48,broken clouds
907,Mongo,TD,12.1844,18.693,83.25,14,59,10.2,broken clouds
908,Ystad,SE,55.4297,13.8204,39.2,87,20,11.5,few clouds
909,Shimoda,JP,34.6667,138.95,64.4,68,75,12.66,heavy intensity rain
910,Ayr,GB,55.4627,-4.6339,50.0,81,75,26.46,broken clouds
911,Tshela,CD,-4.9833,12.9333,73.58,99,90,1.14,overcast clouds
912,Telimele,GN,10.9167,-13.3333,69.48,81,24,3.02,few clouds
913,Bereda,ES,43.2686,-7.5406,42.01,100,4,0.67,clear sky
914,Rio Brilhante,BR,-21.8019,-54.5464,81.52,39,68,3.4,broken clouds
915,Asaka,JP,35.8047,139.6019,64.0,72,75,12.66,broken clouds
916,Blytheville,US,35.9273,-89.919,69.8,83,90,8.05,light rain
917,Teguldet,RU,57.3064,88.1667,27.79,98,100,4.14,light snow
918,Maua,BR,-23.6678,-46.4614,79.0,61,0,5.75,clear sky
919,Predivinsk,RU,57.0669,93.4378,27.01,96,100,4.76,light snow
920,Benicarlo,ES,40.4165,0.4271,41.0,84,89,1.01,overcast clouds
921,Batangafo,CF,7.3008,18.2833,78.84,56,78,2.66,light rain
922,Songkhla,TH,6.8333,100.6667,77.0,100,20,0.56,few clouds
923,Walla Walla,US,46.0646,-118.343,66.99,36,1,12.66,clear sky
924,Urengoy,RU,65.9667,78.3667,-3.26,99,95,10.18,overcast clouds
925,Kibondo,TZ,-3.5864,30.7203,61.3,91,100,2.01,overcast clouds
926,Mpulungu,ZM,-8.7623,31.1141,70.81,84,98,2.86,light rain
927,Douglas,US,41.3,-96.167,53.6,50,1,14.97,clear sky
928,Wajima,JP,37.4,136.9,57.2,58,90,2.3,moderate rain
929,Westerland,DE,54.9079,8.3033,42.01,93,40,16.11,scattered clouds
930,Caborca,MX,30.5838,-111.101,78.01,20,0,5.01,clear sky
931,Gorin,RU,51.1983,136.6669,31.57,85,89,0.16,overcast clouds
932,Porto Novo,BJ,6.4965,2.6036,84.2,79,20,12.66,few clouds
933,Nioaque,BR,-21.1353,-55.83,79.14,45,92,2.68,overcast clouds
934,Grand Baie,MU,-20.0182,57.5802,77.0,82,76,3.0,broken clouds
935,Yuli,NG,9.6989,10.2744,78.78,17,18,10.31,few clouds
936,Mahe,IN,11.7,75.5333,77.23,90,100,4.76,overcast clouds
937,Santa Engracia,ES,41.9406,-1.3245,51.01,71,2,6.91,clear sky
938,Royan,FR,45.6285,-1.0281,43.0,75,0,3.44,clear sky
939,Toamasina,MG,-18.1667,49.3833,73.4,94,40,2.3,light rain
940,Rudnogorsk,RU,57.2639,103.7519,16.25,94,95,4.25,overcast clouds
941,Rafai,CF,4.95,23.9167,69.51,77,38,2.53,scattered clouds
942,Ola,RU,59.5833,151.2833,2.57,81,73,1.07,broken clouds
943,San Vicente,AR,-26.6167,-54.1333,71.55,73,100,1.05,moderate rain
944,Mindelo,CV,16.8901,-24.9804,69.8,64,20,26.46,few clouds
945,Iracoubo,GF,5.4802,-53.2011,76.66,88,92,12.37,overcast clouds
946,Minbu,MM,20.1833,94.8833,81.34,25,88,2.01,overcast clouds
947,Saint-Ambroise,CA,48.5501,-71.3324,33.8,69,82,12.66,broken clouds
948,Tezu,IN,27.9167,96.1667,68.27,25,0,3.8,clear sky
949,Maykor,RU,59.0059,55.88,20.23,94,7,7.02,clear sky
950,Amberley,US,39.2048,-84.428,69.8,56,1,9.22,clear sky
951,Guadalupe Y Calvo,MX,26.1,-106.9667,59.05,10,3,11.03,clear sky
952,Kragujevac,RS,44.0167,20.9167,45.0,87,0,1.14,clear sky
953,Kommunisticheskiy,RU,61.6789,64.4819,11.23,97,79,4.56,broken clouds
954,Saint-Francois,FR,46.4154,3.9054,33.8,93,0,2.3,clear sky
955,Mercedes,AR,-34.6515,-59.4307,63.0,76,77,1.99,broken clouds
956,Bam,IR,29.106,58.357,75.96,18,5,13.85,clear sky
957,Wonthaggi,AU,-38.6044,145.5913,64.0,78,86,13.4,light rain
958,Jizan,SA,17.3333,42.6667,78.8,73,0,3.44,clear sky
959,Hay River,CA,60.8156,-115.7999,35.6,35,100,12.66,overcast clouds
960,Las Palmas,ES,28.4204,-14.0131,66.2,72,0,5.75,clear sky
961,Athens,GR,37.9795,23.7162,52.0,81,0,4.61,clear sky
962,Gemena,CD,3.25,19.7667,70.75,86,53,1.99,broken clouds
963,Ciro Marina,IT,39.3732,17.126,50.0,38,91,5.01,overcast clouds
964,Ahipara,NZ,-35.1667,173.1667,66.56,89,100,11.23,light rain
965,Aguilas,ES,37.4063,-1.5829,54.0,81,31,1.99,scattered clouds
966,Atambua,ID,-9.1061,124.8925,77.59,81,100,2.98,overcast clouds
967,Goderich,CA,43.7501,-81.7165,42.8,81,92,6.91,overcast clouds
968,Havelock,US,34.8791,-76.9013,68.0,93,92,1.99,overcast clouds
969,San Felipe,VE,10.3399,-68.7425,70.9,92,100,5.5,overcast clouds
970,Lac Du Bonnet,CA,50.2536,-96.0612,34.0,99,82,6.73,broken clouds
971,Palmeira,BR,-25.4294,-50.0064,63.45,96,87,3.11,light rain
972,Vrangel,RU,42.7297,133.0839,39.7,90,100,14.41,heavy intensity rain
973,Flinders,AU,-34.5833,150.8552,72.0,65,9,3.0,clear sky
974,Boende,CD,-0.2167,20.8667,72.05,80,23,1.28,few clouds
975,Brae,GB,60.3964,-1.353,44.6,81,75,26.46,broken clouds
976,Tandalti,SD,13.0167,31.8667,75.85,15,2,19.62,clear sky
977,Kikuyu,KE,-1.2458,36.6633,66.2,59,40,1.14,scattered clouds
978,Berlevag,NO,70.8578,29.0864,35.73,94,100,17.81,overcast clouds
979,Kutum,SD,14.2,24.6667,63.75,21,3,16.84,clear sky
980,Buenos Aires,AR,-34.6132,-58.3772,68.0,72,20,5.75,few clouds
981,Tiarei,PF,-17.5333,-149.3333,87.8,58,40,11.5,light rain
982,Gafanha Da Encarnacao,PT,40.6181,-8.733,50.0,87,62,4.56,broken clouds
983,Sobolevo,RU,54.4299,31.8996,33.53,96,87,8.52,overcast clouds
984,Kerchevskiy,RU,59.946,56.2884,17.31,95,14,5.17,few clouds
985,Villa Maria,AR,-32.4075,-63.2402,55.0,94,13,1.99,few clouds
986,Grants,US,35.1473,-107.8514,50.0,25,1,14.97,clear sky
987,Bad Gandersheim,DE,51.8667,10.0333,36.0,88,29,1.01,scattered clouds
988,Bayan,CN,46.0833,127.4,44.13,79,33,15.37,scattered clouds
989,Pisco,PE,-13.7,-76.2167,69.8,73,0,14.97,clear sky
990,Lakes Entrance,AU,-37.8811,147.981,64.99,68,87,1.01,overcast clouds
991,Puerto Lopez,CO,4.0845,-72.956,79.0,66,97,6.53,overcast clouds
992,Martinsicuro,IT,42.8811,13.9145,46.99,81,23,3.06,few clouds
993,Puerto Cabezas,NI,14.0351,-83.3888,82.4,89,75,9.22,broken clouds
994,Les Cayes,HT,18.2,-73.75,76.64,75,27,5.1,scattered clouds
995,Tarabuco,BO,-19.1667,-64.9167,50.41,82,93,4.81,overcast clouds
996,Malakal,SS,9.5334,31.6605,84.07,24,33,4.23,scattered clouds
997,Dir,PK,35.2058,71.8756,54.54,68,85,6.8,light rain
998,Conil,FR,44.9673,3.7177,27.9,89,41,0.47,scattered clouds
999,Kaihua,CN,23.3687,104.28,59.14,90,27,4.7,scattered clouds
1000,Dois Vizinhos,BR,-25.7336,-53.0572,68.34,92,97,2.59,light rain
1001,Mortka,RU,59.3322,66.0214,14.5,95,51,6.87,broken clouds
1002,Choya,RU,52.0108,86.5467,33.44,99,99,0.94,overcast clouds
1003,Rohnert Park,US,38.3396,-122.7011,73.99,30,1,8.05,clear sky
1004,Cerrito,CO,6.8432,-72.694,66.2,100,40,3.44,scattered clouds
1005,Mantua,IT,45.1667,10.7833,48.99,82,90,1.01,overcast clouds
1006,Rio Gallegos,AR,-51.6226,-69.2181,59.0,36,40,36.82,scattered clouds
1007,Gazojak,TM,41.1875,61.4036,52.66,47,90,9.37,overcast clouds
1008,Nyagan,RU,62.1406,65.3936,4.17,99,95,2.93,overcast clouds
1009,Vieques,PR,18.425,-65.8329,78.8,73,40,14.97,scattered clouds
1010,Tahta,EG,26.7693,31.5021,57.2,38,0,9.22,clear sky
1011,Chebenki,RU,51.9337,55.7077,17.6,100,100,6.71,overcast clouds
1012,Diveyevo,RU,55.0433,43.2418,28.94,90,96,6.08,overcast clouds
1013,Katima Mulilo,NA,-17.5,24.2667,65.1,93,73,4.21,broken clouds
1014,Bubaque,GW,11.2833,-15.8333,76.19,71,94,11.72,overcast clouds
1015,Charters Towers,AU,-20.1,146.2667,82.81,49,0,12.95,clear sky
1016,Alenquer,BR,-1.9417,-54.7383,77.0,94,0,4.61,clear sky
1017,Laibin,CN,23.7,109.2667,73.02,91,100,2.48,overcast clouds
1018,Waipawa,NZ,-41.4122,175.5153,68.0,64,90,19.57,overcast clouds
1019,Ypsonas,CY,34.6884,32.9574,48.2,57,0,4.61,clear sky
1020,Kuching,MY,1.55,110.3333,77.0,100,20,1.14,few clouds
1021,Arawa,PG,-6.2132,155.5367,84.56,73,93,5.5,light rain
1022,Uttarkashi,IN,30.7333,78.45,59.45,27,1,6.85,clear sky
1023,Chara,RU,56.9064,118.2631,17.01,81,93,1.01,overcast clouds
1024,Shellbrook,CA,53.2168,-106.4011,39.2,38,40,6.91,scattered clouds
1025,Bolgar,RU,54.95,49.0667,32.0,74,100,11.18,light snow
1026,Narimanov,RU,46.6927,47.8498,41.0,81,0,8.95,clear sky
1027,Palmas De Monte Alto,BR,-14.2672,-43.1619,74.37,34,88,4.05,overcast clouds
1028,Udachnyy,RU,66.4167,112.4,-0.38,99,98,3.6,overcast clouds
1029,Zhumadian,CN,32.9794,114.0294,60.22,74,0,6.53,clear sky
1030,Manzil Salim,TN,35.8567,8.4765,46.4,53,0,4.61,clear sky
1031,Monroe,US,43.1501,-77.6831,48.0,76,40,6.91,scattered clouds
1032,Visnes,NO,59.3556,5.2242,43.0,93,40,9.22,scattered clouds
1033,Consett,GB,54.854,-1.8316,46.0,85,100,5.01,heavy intensity rain
1034,Khani,GE,41.9563,42.9566,41.0,93,90,8.05,overcast clouds
1035,Diu,IN,20.7141,70.9822,78.76,38,5,6.11,clear sky
1036,Ordu,TR,40.9086,37.6845,37.4,93,20,1.14,few clouds
1037,Hokitika,NZ,-42.7167,170.9667,61.9,96,91,6.04,light rain
1038,Cotonou,BJ,6.3654,2.4183,84.2,79,20,12.66,few clouds
1039,Ufimskiy,RU,56.7084,58.0517,16.92,96,70,4.27,broken clouds
1040,Niquero,CU,20.0431,-77.5828,80.42,70,17,13.29,few clouds
1041,Gold Coast,AU,-28.0,153.4333,82.4,44,0,3.44,clear sky
1042,Peruibe,BR,-24.32,-46.9983,77.16,87,21,3.33,moderate rain
1043,Kiyasovo,RU,56.3491,53.1244,28.0,61,100,5.01,overcast clouds
1044,Zeya,RU,53.75,127.2667,31.01,85,100,3.2,overcast clouds
1045,Mahibadhoo,MV,3.7833,72.9667,79.72,81,100,9.37,overcast clouds
1046,San Jeronimo,PE,-11.9472,-75.2829,50.5,82,75,5.21,broken clouds
1047,Zhezkazgan,KZ,47.8043,67.7144,32.83,90,100,11.21,overcast clouds
1048,Wewak,PG,-3.5534,143.6268,80.51,84,100,4.23,moderate rain
1049,Ambanja,MG,-13.6833,48.45,73.2,92,100,3.51,overcast clouds
1050,Joshimath,IN,30.5667,79.5667,50.16,39,4,7.58,clear sky
