City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1665,Lisala,CD,70.16,broken clouds,2.15,21.5167,
1666,Itoman,JP,75.2,broken clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
1668,Rosa Zarate,EC,74.25,moderate rain,0.3333,-79.4667,Piscinas y Recepciones Hecalash
1672,Taraza,CO,76.03,overcast clouds,7.5836,-75.4007,Hotel Monteverde
1674,Purificacion,CO,74.93,overcast clouds,3.8587,-74.9313,Hotel Villa de las Palmas
1675,Miri,MY,75.2,few clouds,4.4148,114.0089,"Mega Hotel, Miri"
1676,Eydhafushi,MV,80.8,overcast clouds,5.1033,73.0708,Soneva Fushi
1677,Kolda,SN,86.0,few clouds,12.8833,-14.95,Hôtel Hobbe Chasse
1680,Saucillo,MX,81.36,scattered clouds,28.0167,-105.2833,Hotel La Posada de San Judas Tadeo
1681,Ciudad Del Maiz,MX,90.0,clear sky,22.4,-99.6,Hotel Casona del General
1682,Kharan,PK,75.33,scattered clouds,28.5833,65.4167,Dil Aram Bangla
1683,Houma,US,78.01,broken clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1684,Maxixe,MZ,70.61,clear sky,-23.8597,35.3472,Oceano
1688,Aitape,PG,81.59,overcast clouds,-3.1374,142.3475,
1693,Kwakoa,TZ,72.21,overcast clouds,-3.7667,37.7167,MJI Mwema Lodge
1697,Catalina Foothills,US,73.99,clear sky,32.2979,-110.9187,The Westin La Paloma Resort & Spa
1698,Bonthe,SL,78.64,clear sky,7.5264,-12.505,Bonthe Holiday Village
1701,Taitung,TW,73.4,few clouds,22.7583,121.1444,Taitung Bali Suites Hotel
1704,Toowoomba,AU,77.0,few clouds,-27.55,151.9667,Toowoomba Central Plaza Apartment Hotel
1705,Lindi,TZ,73.4,broken clouds,-10.0,39.7167,Lindi paradise house
1712,Hays,US,87.8,scattered clouds,30.0502,-98.0336,Sinya on Lone Man Creek
1713,Ilebo,CD,70.84,scattered clouds,-4.3167,20.5833,Hôtel BUMAK
1716,Soyo,AO,80.11,overcast clouds,-6.1349,12.3689,Hotel Mpampa
1721,Kidal,ML,70.5,clear sky,18.4411,1.4078,
1727,Rurrenabaque,BO,77.0,broken clouds,-14.4413,-67.5278,Casa de Campo
1729,Wagar,SD,70.45,clear sky,16.1525,36.2032,
1737,Tomas Oppus,PH,82.02,broken clouds,10.2506,124.9831,Torres Hotel
1738,Aloleng,PH,82.38,broken clouds,16.1307,119.7824,Agno Umbrella Rocks
1742,Mananjary,MG,74.48,clear sky,-21.2167,48.3333,Vahiny Lodge
1745,Miraflores,MX,84.0,few clouds,19.2167,-98.8083,Hotel Mansión
1754,Pimentel,PE,73.4,clear sky,-6.8367,-79.9342,Casona Del Muelle
1755,Pundaguitan,PH,80.65,light rain,6.3711,126.1689,Leonardo Family Beach House 1
1756,Nabire,ID,79.7,overcast clouds,-3.3667,135.4833,Hotel Nusantara Nabire
1757,Tiebissou,CI,77.0,few clouds,7.1574,-5.2257,Hotel Ngoa
1760,Abeokuta,NG,77.99,overcast clouds,7.15,3.35,Continental Suites Lodge
1765,Venustiano Carranza,MX,84.0,few clouds,19.43,-99.0992,We Hotel Aeropuerto
1766,Dhidhdhoo,MV,83.16,broken clouds,6.8833,73.1,Dhidhoo beach
1767,Venice,US,77.0,haze,27.0998,-82.4543,A Beach Retreat On Casey Key
1771,Kibala,TD,86.0,light rain,9.1104,18.3463,
1773,Buchanan,LR,78.8,broken clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
1775,Vanimo,PG,81.39,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
1776,Wilmington,US,73.99,overcast clouds,34.2257,-77.9447,"Hotel Ballast Wilmington, Tapestry Collection by Hilton"
1777,Dabwali,IN,71.42,clear sky,29.95,74.7333,Hotel Siddarth
1783,Vangaindrano,MG,72.52,clear sky,-23.35,47.6,Hotel Fanilo
1786,Rach Gia,VN,78.8,broken clouds,10.0167,105.0833,Nhà Hàng Hòa Giang
1787,Riohacha,CO,80.91,broken clouds,11.5444,-72.9072,Hotel Taroa
1789,Saquarema,BR,78.8,clear sky,-22.92,-42.5103,Hotel Fazenda Sol e Lua
1795,Chokwe,MZ,71.04,clear sky,-24.5333,32.9833,Complexo Sonho Real
1800,Mendi,PG,70.86,overcast clouds,-6.1761,143.6513,Kiburu Lodge
1803,Kpandae,GH,82.36,few clouds,8.4689,-0.0113,S. Amaski Guest House
1805,Methven,NZ,73.0,overcast clouds,-43.6333,171.65,Brinkley Resort
1808,Key Largo,US,78.01,clear sky,25.0865,-80.4473,Bayside Inn Key Largo
1813,Bauchi,NG,72.97,clear sky,10.5,10.0,
1815,Bobo Dioulasso,BF,82.4,few clouds,11.1771,-4.2979,RAN Hotel Somketa
1816,Amontada,BR,72.68,overcast clouds,-3.3617,-39.8317,Casa do Otávio
1817,San Policarpio,PH,80.22,broken clouds,12.0675,124.5625,Marju Krisel Hotel and Resort
1821,Sinnamary,GF,76.66,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
1822,Doctor Juan Manuel Frutos,PY,70.68,overcast clouds,-25.3667,-55.8,Balneario Las Burbujas
1823,Manzanillo,CU,81.0,scattered clouds,20.3433,-77.1167,"HOSTAL ""THE YELLOW HOUSE"""
1825,Maceio,BR,75.2,broken clouds,-9.6658,-35.7353,Poutur Pousada
1826,Martapura,ID,77.0,overcast clouds,-3.4167,114.85,Montana Hotel Syariah
1827,Micoud,LC,78.8,scattered clouds,13.8167,-60.9,Zamacà
1828,Palembang,ID,75.2,few clouds,-2.9167,104.7458,ASTON Palembang Hotel & Conference Center
1829,Gorontalo,ID,77.97,light rain,0.5412,123.0595,Maqna Hotel by Prasanthi
1833,Oistins,BB,77.0,few clouds,13.0667,-59.5333,Butterfly Beach Hotel
1834,Nakhon Phanom,TH,80.74,scattered clouds,17.3333,104.4167,ป่ายางรีสอร์ท
1835,Ndele,CF,77.0,broken clouds,8.4109,20.6473,
1836,San Antero,CO,81.39,broken clouds,9.3741,-75.7589,Villamarina Inn chale
1838,Puerto Leguizamo,CO,74.43,broken clouds,-0.1934,-74.7819,la casona de juancho
1839,Takoradi,GH,78.62,broken clouds,4.8845,-1.7554,Raybow International Hotel
1840,Tibati,CM,74.7,broken clouds,6.4667,12.6333,Tibati Hotel
1841,Maningrida,AU,84.0,light rain,-12.0667,134.2667,Dhukurrdji Lodge
1842,Alvaraes,BR,77.0,light rain,-3.2208,-64.8042,Av. Castelo Branco. Ginásio Ermelino vieira.
1843,Itajai,BR,77.0,scattered clouds,-26.9078,-48.6619,Sandri Palace Hotel - Itajaí
1846,Sehithwa,BW,71.64,scattered clouds,-20.4667,22.7167,MONLEK GUEST HOUSE
1847,Tebingtinggi,ID,75.2,mist,3.3285,99.1625,Hotel Malibou tebing tinggi
1850,Macau,MO,75.2,mist,22.2006,113.5461,Grand Emperor Hotel
1851,Grand-Santi,GF,71.94,overcast clouds,4.25,-54.3833,Hotel La Villa Couacou
1852,Wajir,KE,79.36,overcast clouds,1.7471,40.0573,Al-bustan Hotel And Restaurant.
1857,Blackwater,AU,82.56,clear sky,-23.5833,148.8833,Blackwater Motor Inn
1859,Eunice,US,77.0,overcast clouds,30.4944,-92.4176,Holiday Inn Express Eunice
1863,Amnat Charoen,TH,82.0,overcast clouds,15.9167,104.75,หอพักนักศึกษา
1865,Bagotville,AU,77.0,clear sky,-28.9833,153.4167,Broadwater Sunrise Caravan Park
1868,Canutama,BR,73.49,moderate rain,-6.5339,-64.3831,Hotel Jhennifer
1875,Islamkot,PK,74.8,clear sky,24.6997,70.17699999999999,Haji Hotel
1877,Siuna,NI,78.75,scattered clouds,13.7332,-84.7773,hotel los chinitos
1878,Tombouctou,ML,73.92,clear sky,20.0,-3.0,
1880,San Antonio,US,88.0,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1883,High Rock,BS,77.0,clear sky,26.6208,-78.2833,Hideaway Bahamas Beach Club
1892,Savannakhet,LA,78.8,mist,16.566,104.751,โรงแรม ริเวอร์ ฟร้อนท์
